mmdd,radarAccum,p10,p90
0704,4.653296658629407,3.1252025173337357,4.22820503635479
0705,9.949335748876065,8.29763002386048,10.970752538251661
0706,6.592302156062526,5.518162149212416,7.823732956991077
0707,1.0600332461274184,0.8074021086033903,1.1047722680331773
0708,11.535255002633086,10.098240292829574,13.087513072914119
0709,3.4136576148995776,2.8567887343319978,3.985639070437306
0710,1.0215009265139632,0.8697324442473985,1.182523245118846
0711,0.8829069736841431,0.6949929339594005,0.9789213185410118
0712,2.880258047985848e-05,2.2221716636045146e-05,3.54802714525442e-05
0713,1.1033425160890673,0.9107770015616296,1.2904905287228983
0714,0.06367349436412474,0.05050656825389617,0.0747317663647952
0715,0.07533130086055627,0.06239177315253686,0.08775061229904403
0716,0.302747533044081,0.23498640259502715,0.3422232655616126
0717,1.160139973218717,0.8914829468602066,1.21328995572473
0718,7.304482737270489,5.880693645090332,7.773741679015466
0719,1.4402356797636695,1.2181713573073885,1.6647292193980592
0720,0.0005843005040692258,0.0003909800010967985,0.0006142532258977881
0721,3.0412910853794595e-06,2.1839252472084334e-06,3.822047171707245e-06
0722,0.7967934111629787,0.6103138519702327,0.8724457243497682
0723,4.485272363351413,3.8185767258931156,5.0152793593204334
0724,1.1159460286369538,0.6407048623952548,0.8695346771298461
0725,0.00025786317413485296,0.00018946198804519124,0.0003088644377217893
0726,3.468336664080863e-08,1.6924585261668056e-08,4.710403037525315e-08
0727,0.02873164594529436,0.021812807001545986,0.03456685910773245
0728,0.3559603840524926,0.29177340355979564,0.39980058493604775
0729,0.04395242829776044,0.03619569067871859,0.05033956519165415
0730,0.006508144005312893,0.005290853053944921,0.006982481093888131
0731,1.2903118240504375e-05,9.753998054008503e-06,1.540699915851489e-05
0801,4.8725955723862873e-08,2.150492662804042e-08,5.984859521728717e-08
0802,0.0,0.0,0.0
0803,0.0,0.0,0.0
0804,0.0,0.0,0.0
0805,0.0,0.0,0.0
0806,0.0,0.0,0.0
0807,1.034007535100168e-06,5.88902409532507e-07,1.2431236928399994e-06
0808,0.0,0.0,0.0
0809,0.0,0.0,0.0
0810,1.092974185281059,0.79333642414645,1.157922505961725
0811,9.646111072591687,7.8942901905422955,10.4601355138569
0812,1.4594522772569256,1.226578374451858,1.6058991132397733
0813,4.737544119465998,4.035044776672894,5.221832980508589
0814,0.008537984517805039,0.006114901519558427,0.008863856843092443
0815,8.07902221253335,6.687468466509971,8.806335781261186
0816,35.50416663202133,24.677962543046966,32.57486613910711
0817,2.9575587641978864,2.52127944541056,3.325983610544492
0818,8.471999803375757e-07,5.067823703819826e-07,1.1625061039100108e-06
0819,2.3552776513754336e-07,1.0084279158538931e-07,2.5818277001942447e-07
